Processo;Memo;Data;Serviço;Mídia;Tipo;Competência;Agência;NF;Subcontratado;NF; Bruto PI ; Bruto PUP ; Comisão/B. Cálculo ; IR ; ISS ; Líquido ;PP;Data Pagtº;RPP;RPNP;local;Data;Relatório;Campanha
5726/2018-54;60-SEI;16/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3384;Correio Braziliense;107483; 5.457,41 ;; 861,70 ; 12,93 ; 43,09 ; 5.401,40 ;1792;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;55SEI;Publicidade Legal
5726/2018-54;60-SEI;16/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3385;Correio Braziliense;107432; 4.280,32 ;; 675,84 ; 10,14 ; 33,79 ; 4.236,39 ;1792;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;55SEI;Publicidade Legal
5726/2018-54;60-SEI;16/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3386;de Brasília;110814; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1792;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;55SEI;Publicidade Legal
5726/2018-54;60-SEI;16/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3387;de Brasília;110813; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1792;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;55SEI;Publicidade Legal
5726/2018-54;60-SEI;16/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3403;Valor Econômico;79282; 5.004,60 ;; 790,20 ; 11,85 ; 39,51 ; 4.953,24 ;1792;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;55SEI;Publicidade Legal
5726/2018-54;60-SEI;16/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3404;Correio Braziliense;107438; 1.765,63 ;; 278,78 ; 4,18 ; 13,94 ; 1.747,51 ;1792;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;55SEI;Publicidade Legal
5726/2018-54;60-SEI;16/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3422;de Brasília;110801; 1.103,52 ;; 174,24 ; 2,61 ; 8,71 ; 1.092,19 ;1792;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;55SEI;Publicidade Legal
5685/2018-04;61-SEI;19/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3347;de Brasília;110648; 2.482,92 ;; 392,04 ; 5,88 ; 19,60 ; 2.457,44 ;1793;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;56SEI;Publicidade Legal
5685/2018-04;61-SEI;19/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3348;de Brasília;110612; 2.069,10 ;; 326,70 ; 4,90 ; 16,34 ; 2.047,86 ;1793;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;56SEI;Publicidade Legal
5685/2018-04;61-SEI;19/11/2018;Veiculação;Jornal;Normal;out/18;Desigual;3307;Correio Braziliense;107001; 2.407,68 ;; 380,16 ; 5,70 ; 19,01 ; 2.382,97 ;1793;07/12/2018; Não ; Não ; Coorfin ;20/11/2018;56SEI;Publicidade Legal
65;617;16/11/2018;Veiculação;TV;Normal;mai/18;Propeg;41234;Brasil;2236; 5.443,50 ;; 859,50 ; 12,89 ; 42,98 ; 5.387,63 ;1794;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;536;Prestação de Contas 02
5633/2018-20;62-SEI;19/11/2018;Veiculação;Jornal;Normal;set/18;Desigual;3344;Correio Braziliense;106339; 2.407,68 ;; 380,16 ; 5,70 ; 19,01 ; 2.382,97 ;1795;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;57SEI;Publicidade Legal
5550/2018-31;63-SEI;20/11/2018;Veiculação;Internet;Alternativo;set/18;Desigual;3394;Site reporterindependente.com.br;38;; 1.662,50 ; 262,50 ; 3,94 ; 13,13 ; 1.645,44 ;1796;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;58SEI;Doação Leite
5550/2018-31;63-SEI;20/11/2018;Veiculação;Jornal;Alternativo;set/18;Desigual;3419;do Sudoeste;235;; 5.928,00 ; 936,00 ; 14,04 ; 46,80 ; 5.867,16 ;1796;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;58SEI;Doação Leite
5550/2018-31;63-SEI;20/11/2018;Veiculação;Internet;Alternativo;set/18;Desigual;3424;Site agenciasatelite.com.br;73;; 239,40 ; 37,80 ; 0,57 ; 1,89 ; 236,94 ;1796;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;58SEI;Doação Leite
5595/2018-13;64-SEI;20/11/2018;Veiculação;Rádio;Normal;set/18;Desigual;3330;Jovem Pan AM;108;; 1.963,65 ; 310,05 ; 4,65 ; 15,50 ; 1.943,50 ;1797;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;59SEI;Prevenção Queimadas
5595/2018-13;64-SEI;20/11/2018;Veiculação;Internet;Alternativo;set/18;Desigual;3418;Blog do Donny Silva;75;; 1.539,00 ; 243,00 ; 3,65 ; 12,15 ; 1.523,21 ;1797;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;59SEI;Prevenção Queimadas
5595/2018-13;64-SEI;20/11/2018;Veiculação;Alternativa;Normal;set/18;Desigual;3333;Embrasil;169;; 18.852,75 ; 2.976,75 ; 44,65 ; 148,84 ; 18.659,26 ;1797;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;59SEI;Prevenção Queimadas
5595/2018-13;65-SEI;20/11/2018;Produção;Banner;Normal;set/18;Desigual;3092;OOPX Tecnologia;3;; 21.000,00 ; 21.000,00 ; -   ; 1.050,00 ; 19.950,00 ;1798;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;60SEI;Prevenção Queimadas
5595/2018-13;65-SEI;20/11/2018;Produção;Adserver;Normal;set/18;Desigual;3358;Space Tecnologia;471;; 3.007,44 ; 3.007,44 ; -   ; 150,37 ; 2.857,07 ;1798;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;60SEI;Prevenção Queimadas
5588/2018-11;66-SEI;20/11/2018;Veiculação;Jornal;Alternativo;set/18;Propeg;41239;A Voz do Povo;99;; 4.446,00 ; 702,00 ; 10,53 ; 35,10 ; 4.400,37 ;1799;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;61SEI;Vacinação Antirrábica
5588/2018-11;66-SEI;20/11/2018;Veiculação;Jornal;Alternativo;set/18;Propeg;41351;Voz da Cidade;88;; 4.446,00 ; 702,00 ; 10,53 ; 35,10 ; 4.400,37 ;1799;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;61SEI;Vacinação Antirrábica
5588/2018-11;66-SEI;20/11/2018;Veiculação;Internet;Normal;set/18;Propeg;41376;Site jornaldebrasilia.com.br;110850;; 7.069,48 ; 1.116,23 ; 16,74 ; 55,81 ; 6.996,93 ;1799;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;61SEI;Vacinação Antirrábica
5588/2018-11;66-SEI;20/11/2018;Veiculação;Internet;Normal;set/18;Propeg;41377;Site inlocomedia.com;4031;; 21.375,00 ; 3.375,00 ; 50,63 ; 168,75 ; 21.155,63 ;1799;07/12/2018; Não ; Não ; Coorfin ;21/11/2018;61SEI;Vacinação Antirrábica
5603/2018-13;67-SEI;22/11/2018;Veiculação;Jornal;Normal;set/18;Desigual;3391;DCI;94216; 2.047,82 ;; 323,34 ; 4,85 ; 16,17 ; 2.026,80 ;1813;07/12/2018; Não ; Não ; Coorfin ;23/11/2018;62SEI;Publicidade Legal
5550/2018-31;68-SEI;26/11/2018;Veiculação;Internet;Alternativo;set/18;Desigual;3417;Blog do Donny Silva;74;; 1.539,00 ; 243,00 ; 3,65 ; 12,15 ; 1.523,21 ;1817;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;63SEI;Doação Leite
5550/2018-31;68-SEI;26/11/2018;Veiculação;Internet;Alternativo;set/18;Desigual;3426;Blog do Fred Lima;1099096;; 2.327,50 ; 367,50 ; 5,51 ; 18,38 ; 2.303,61 ;1817;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;63SEI;Doação Leite
5550/2018-31;68-SEI;26/11/2018;Veiculação;Internet;Normal;set/18;Desigual;3431;Site uol.com.br;51811509;; 9.553,16 ; 1.508,39 ; 22,63 ; 75,42 ; 9.455,11 ;1817;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;63SEI;Doação Leite
5595/2018-13;69SEI;26/11/2018;Veiculação;Internet;Alternativo;set/18;Desigual;3425;Blog do Fred Lima;1099210;; 2.327,50 ; 367,50 ; 5,51 ; 18,38 ; 2.303,61 ;1818;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;64SEI;Prevenção Queimadas
5595/2018-13;69SEI;26/11/2018;Veiculação;Alternativa;Normal;set/18;Desigual;3428;Elevamidia;844;; 6.362,45 ; 1.004,59 ; 15,07 ; 50,23 ; 6.297,15 ;1818;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;64SEI;Prevenção Queimadas
5595/2018-13;69SEI;26/11/2018;Veiculação;Alternativa;Normal;set/18;Desigual;3430;Look Indoor;845;; 30.082,09 ; 4.749,80 ; 71,25 ; 237,49 ; 29.773,35 ;1818;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;64SEI;Prevenção Queimadas
5590/2018-82;70-SEI;27/11/2018;Veiculação;Revista;Normal;out/18;Desigual;3355;Roteiro;604;; 14.250,00 ; 2.250,00 ; 33,75 ; 112,50 ; 14.103,75 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;Jornal;Alternativo;out/18;Desigual;3388;Daqui DF;100;; 7.410,00 ; 1.170,00 ; 17,55 ; 58,50 ; 7.333,95 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;Rádio;Normal;out/18;Desigual;3392;Nova Brasil FM;866;; 11.593,82 ; 1.830,60 ; 27,46 ; 91,53 ; 11.474,83 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;Rádio;Normal;out/18;Desigual;3393;JK FM;9015;; 19.391,40 ; 3.061,80 ; 45,93 ; 153,09 ; 19.192,38 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;TV;Normal;out/18;Desigual;3415;Megapix;81311;; 3.427,12 ; 541,12 ; 8,12 ; 27,06 ; 3.391,95 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;Alternativa;Normal;out/18;Desigual;3421;Fluxo Mídia;196;; 28.215,00 ; 4.455,00 ; 66,83 ; 222,75 ; 27.925,43 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;Rádio;Normal;out/18;Desigual;3423;Verde Oliva FM;351;; 11.850,30 ; 1.871,10 ; 28,07 ; 93,56 ; 11.728,68 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;Rádio;Normal;out/18;Desigual;3429;CBN FM;261;; 26.963,28 ; 4.257,36 ; 63,86 ; 212,87 ; 26.686,55 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;Alternativa;Normal;out/18;Desigual;3432;All Channel;1434;; 25.048,65 ; 3.955,05 ; 59,33 ; 197,75 ; 24.791,57 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;Jornal;Alternativo;out/18;Desigual;3434;do Sudoeste;247;; 5.928,00 ; 936,00 ; 14,04 ; 46,80 ; 5.867,16 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
5590/2018-82;70-SEI;27/11/2018;Veiculação;Alternativa;Normal;out/18;Desigual;3435;4U Publicidade;121;; 21.849,93 ; 3.449,99 ; 51,75 ; 172,50 ; 21.625,68 ;1819;07/12/2018; Não ; Não ; Coorfin ;28/11/2018;65SEI;Prevenção Dengue
71;618;27/11/2018;Veiculação;Alternativa;Normal;jun/18;Binder;2860;Elemídia;149; 12.031,09 ;; 1.899,64 ; 28,49 ; 94,98 ; 11.907,61 ;1821;07/12/2018; Não ; Não ; Coorfin ;03/12/2018;537;Prestação de Contas 03
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3443;Correio Braziliense;107528; 1.926,14 ;; 304,12 ; 4,56 ; 15,21 ; 1.906,37 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3444;Correio Braziliense;107529; 5.778,43 ;; 912,38 ; 13,69 ; 45,62 ; 5.719,13 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3445;Correio Braziliense;107542; 1.284,10 ;; 202,76 ; 3,04 ; 10,14 ; 1.270,92 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3446;Correio Braziliense;107544; 3.638,27 ;; 574,46 ; 8,62 ; 28,72 ; 3.600,93 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3447;Correio Braziliense;107555; 5.778,43 ;; 912,38 ; 13,69 ; 45,62 ; 5.719,13 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3448;Correio Braziliense;107971; 3.638,27 ;; 574,46 ; 8,62 ; 28,72 ; 3.600,93 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3472;Correio Braziliense;110905; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3474;Correio Braziliense;110936; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3475;de Brasília;110904; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3476;de Brasília;110862; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3477;de Brasília;110860; 1.517,34 ;; 239,58 ; 3,59 ; 11,98 ; 1.501,77 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3478;de Brasília;110859; 1.655,28 ;; 261,36 ; 3,92 ; 13,07 ; 1.638,29 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3480;de Brasília;110937; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3481;de Brasília;110878; 1.931,16 ;; 304,92 ; 4,57 ; 15,25 ; 1.911,34 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3483;de Brasília;110861; 1.655,28 ;; 261,36 ; 3,92 ; 13,07 ; 1.638,29 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3509;Valor Econômico;3088; 4.504,14 ;; 711,18 ; 10,67 ; 35,56 ; 4.457,91 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5747/2018-70;71-SEI;04/12/2018;Veiculação;Jornal;Normal;out/18;Desigual;3512;de Brasília;110877; 1.517,34 ;; 239,58 ; 3,59 ; 11,98 ; 1.501,77 ;1826;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;66SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3449;Correio Braziliense;107972; 2.407,68 ;; 380,16 ; 5,70 ; 19,01 ; 2.382,97 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3450;Correio Braziliense;107973; 2.996,22 ;; 473,08 ; 7,10 ; 23,65 ; 2.965,47 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3451;Correio Braziliense;107967; 5.778,43 ;; 912,38 ; 13,69 ; 45,62 ; 5.719,13 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3452;Correio Braziliense;107968; 3.852,29 ;; 608,26 ; 9,12 ; 30,41 ; 3.812,75 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3453;Correio Braziliense;107969; 1.765,63 ;; 278,78 ; 4,18 ; 13,94 ; 1.747,51 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3454;Correio Braziliense;108000; 4.708,35 ;; 743,42 ; 11,15 ; 37,17 ; 4.660,03 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3455;Correio Braziliense;108001; 1.444,61 ;; 228,10 ; 3,42 ; 11,41 ; 1.429,78 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3456;Correio Braziliense;108048; 3.370,75 ;; 532,22 ; 7,98 ; 26,61 ; 3.336,16 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3457;Correio Braziliense;108049; 1.926,14 ;; 304,12 ; 4,56 ; 15,21 ; 1.906,37 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3458;Correio Braziliense;108100; 5.296,90 ;; 836,36 ; 12,55 ; 41,82 ; 5.242,54 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3459;Correio Braziliense;108075; 7.704,58 ;; 1.216,52 ; 18,25 ; 60,83 ; 7.625,51 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3460;Correio Braziliense;108077; 4.708,35 ;; 743,42 ; 11,15 ; 37,17 ; 4.660,03 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3461;Correio Braziliense;108072; 1.284,10 ;; 202,76 ; 3,04 ; 10,14 ; 1.270,92 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3466;Correio Braziliense;108002; 4.066,30 ;; 642,04 ; 9,63 ; 32,10 ; 4.024,57 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3473;de Brasília;110977; 1.931,16 ;; 304,92 ; 4,57 ; 15,25 ; 1.911,34 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3479;de Brasília;110938; 1.793,22 ;; 283,14 ; 4,25 ; 14,16 ; 1.774,82 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3482;de Brasília;110939; 1.655,28 ;; 261,36 ; 3,92 ; 13,07 ; 1.638,29 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3484;de Brasília;110941; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3485;de Brasília;110940; 2.344,98 ;; 370,26 ; 5,55 ; 18,51 ; 2.320,91 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3486;de Brasília;110957; 1.931,16 ;; 304,92 ; 4,57 ; 15,25 ; 1.911,34 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3488;de Brasília;111040; 1.241,46 ;; 196,02 ; 2,94 ; 9,80 ; 1.228,72 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3489;de Brasília;111043; 2.620,86 ;; 413,82 ; 6,21 ; 20,69 ; 2.593,96 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3490;de Brasília;111041; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3491;de Brasília;111042; 1.517,34 ;; 239,58 ; 3,59 ; 11,98 ; 1.501,77 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3492;de Brasília;110995; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3493;de Brasília;110994; 1.931,16 ;; 304,92 ; 4,57 ; 15,25 ; 1.911,34 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3494;de Brasília;110996; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3495;de Brasília;110974; 2.069,10 ;; 326,70 ; 4,90 ; 16,34 ; 2.047,86 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3496;de Brasília;110976; 2.344,98 ;; 370,26 ; 5,55 ; 18,51 ; 2.320,91 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3497;de Brasília;110975; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3498;de Brasília;110956; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3499;de Brasília;110973; 1.379,40 ;; 217,80 ; 3,27 ; 10,89 ; 1.365,24 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5771/2018-17;72-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3510;Correio Braziliense;108076; 2.140,16 ;; 337,92 ; 5,07 ; 16,90 ; 2.118,20 ;1827;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;67SEI;Publicidade Legal
5800/2018-32;73-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3462;Correio Braziliense;108316; 1.765,63 ;; 278,78 ; 4,18 ; 13,94 ; 1.747,51 ;1828;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;68SEI;Publicidade Legal
5800/2018-32;73-SEI;04/12/2018;Veiculação;Jornal;Normal;nov/18;Desigual;3463;Correio Braziliense;108317; 1.926,14 ;; 304,12 ; 4,56 ; 15,21 ; 1.906,37 ;1828;14/12/2018; Não ; Não ; Coorfin ;05/12/2018;68SEI;Publicidade Legal
